source_id,label,target_id
Character:Pom_Pom%27s_Mum,IS_FRIEND_OF,Character:Buddy%27s_Mum
Character:Jasper_G.%27s_Mum,IS_FRIEND_OF,Character:Buddy%27s_Mum
Character:Mackenzie_Border_Collie,IS_FRIEND_OF,Character:Captain
Character:Mia,IS_FRIEND_OF,Character:Captain
Character:Bluey_Heeler,IS_FRIEND_OF,Character:Captain
Character:Digger,IS_FRIEND_OF,Character:Captain
Character:Tiny_C.,IS_FRIEND_OF,Character:Captain
Character:Cherry,IS_FRIEND_OF,Character:Chippy
Character:Sparky,IS_FRIEND_OF,Character:Chippy
Character:Frank,IS_FATHER_OF,Character:Chloe
Character:Chloe%27s_Mum,IS_MOTHER_OF,Character:Chloe
Character:Bluey_Heeler,IS_FRIEND_OF,Character:Chloe
Character:Bingo_Heeler,IS_FRIEND_OF,Character:Chloe
Character:Mackenzie_Border_Collie,IS_FRIEND_OF,Character:Chloe
Character:Indy,IS_FRIEND_OF,Character:Chloe
Character:Honey,IS_FRIEND_OF,Character:Chloe
Character:Rusty,IS_FRIEND_OF,Character:Chloe
Character:Coco,IS_FRIEND_OF,Character:Chloe
Character:Pom_Pom,IS_FRIEND_OF,Character:Chloe
Character:Snickers,IS_FRIEND_OF,Character:Chloe
Character:Chucky,IS_FRIEND_OF,Character:Chloe
Character:Lucky,IS_FRIEND_OF,Character:Chloe
Character:Frank,IS_HUSBAND_OF,Character:Chloe%27s_Mum
Character:Chloe,IS_DAUGHTER_OF,Character:Chloe%27s_Mum
Character:Bandit_Heeler,IS_FRIEND_OF,Character:Chloe%27s_Mum
Character:Chilli_Heeler,IS_FRIEND_OF,Character:Chloe%27s_Mum
Character:Mackenzie%27s_Dad,IS_FRIEND_OF,Character:Chloe%27s_Mum
Character:Mackenzie%27s_Mum,IS_FRIEND_OF,Character:Chloe%27s_Mum
Character:Marcus,IS_FRIEND_OF,Character:Chloe%27s_Mum
Character:Daisy,IS_FRIEND_OF,Character:Chloe%27s_Mum
Character:Bob_Heeler,IS_HUSBAND_OF,Character:Chris_Heeler
Character:Radley_Heeler,IS_SON_OF,Character:Chris_Heeler
Character:Bandit_Heeler,IS_SON_OF,Character:Chris_Heeler
Character:Stripe_Heeler,IS_SON_OF,Character:Chris_Heeler
Character:Pat,IS_FATHER_OF,Character:Chucky
Character:Janelle,IS_MOTHER_OF,Character:Chucky
Character:Lucky,IS_BROTHER_OF,Character:Chucky
Character:Bingo_Heeler,IS_FRIEND_OF,Character:Chucky
Character:Lila,IS_FRIEND_OF,Character:Chucky
Character:Missy,IS_FRIEND_OF,Character:Chucky
Character:Bluey_Heeler,IS_FRIEND_OF,Character:Chucky
Character:Muffin_Heeler,IS_FRIEND_OF,Character:Chucky
Character:Buddy,IS_FRIEND_OF,Character:Chucky
Character:Pom_Pom,IS_FRIEND_OF,Character:Chucky
Character:Chloe,IS_FRIEND_OF,Character:Chucky
Character:Juniper,IS_FRIEND_OF,Character:Chucky
Character:Jasper_G.,IS_FRIEND_OF,Character:Chucky
Character:Pom_Pom%27s_Mum,IS_FRIEND_OF,Character:Chucky
Character:Sheila,IS_FRIEND_OF,Character:Chucky
Character:Mackenzie_Border_Collie,IS_FRIEND_OF,Character:Chucky
Character:Honey,IS_FRIEND_OF,Character:Chucky
Character:Bella,IS_MOTHER_OF,Character:Coco
Character:Indy,IS_FRIEND_OF,Character:Coco
Character:Bluey_Heeler,IS_FRIEND_OF,Character:Coco
Character:Bingo_Heeler,IS_FRIEND_OF,Character:Coco
Character:Mackenzie_Border_Collie,IS_FRIEND_OF,Character:Coco
Character:Rusty,IS_FRIEND_OF,Character:Coco
Character:Honey,IS_FRIEND_OF,Character:Coco
Character:Snickers,IS_FRIEND_OF,Character:Coco
Character:Chloe,IS_FRIEND_OF,Character:Coco
Character:The_Terriers,IS_FRIEND_OF,Character:Coco
Character:Hercules,IS_FRIEND_OF,Character:Coco
Character:Pom_Pom,IS_FRIEND_OF,Character:Coco
Character:Jack_Russell,IS_FRIEND_OF,Character:Coco
Character:Winton,IS_SON_OF,Character:Cornelius
Character:Terriers%27_Mum,IS_FRIEND_OF,Character:Cornelius
Character:Rusty%27s_Dad,IS_FATHER_OF,Character:Digger
Character:Rusty%27s_Mum,IS_MOTHER_OF,Character:Digger
Character:Dusty,IS_SISTER_OF,Character:Digger
Character:Rusty,IS_BROTHER_OF,Character:Digger
Character:Tiny_C.,IS_FRIEND_OF,Character:Digger
Character:Captain,IS_FRIEND_OF,Character:Digger
Character:Mia,IS_FRIEND_OF,Character:Digger
Character:Wicket-keeper,IS_FRIEND_OF,Character:Digger
Character:Bingo_Heeler,IS_FRIEND_OF,Character:Dougie
Character:Bluey_Wiki#cite_note-DT-2,IS_FRIEND_OF,Character:Dougie
Character:Dougie,IS_SON_OF,Character:Dougie%27s_Mum
Character:Rusty%27s_Dad,IS_FATHER_OF,Character:Dusty
Character:Rusty%27s_Mum,IS_MOTHER_OF,Character:Dusty
Character:Rusty,IS_BROTHER_OF,Character:Dusty
Character:Digger,IS_BROTHER_OF,Character:Dusty
Character:Winnie,IS_DAUGHTER_OF,Character:Fido
Character:Bandit_Heeler,IS_FRIEND_OF,Character:Fido
Character:Chloe,IS_DAUGHTER_OF,Character:Frank
Character:Chloe%27s_Mum,IS_WIFE_OF,Character:Frank
Character:Chilli_Heeler,IS_FRIEND_OF,Character:Frank
Character:Bandit_Heeler,IS_FRIEND_OF,Character:Frank
Character:Mackenzie%27s_Dad,IS_FRIEND_OF,Character:Frank
Character:Mackenzie%27s_Mum,IS_FRIEND_OF,Character:Frank
Character:Marcus,IS_FRIEND_OF,Character:Frank
Character:Daisy,IS_FRIEND_OF,Character:Frank
Character:Radley_Heeler,IS_HUSBAND_OF,Character:Frisky_Heeler
Character:Cookie_(The_Sign),IS_FRIEND_OF,Character:Frisky_Heeler
Character:Snickers%27_Mum,IS_FRIEND_OF,Character:Frisky_Heeler
Character:Gruber,IS_SON_OF,Character:Gruber%27s_Dad
Character:Bluey_Heeler,IS_FRIEND_OF,Character:Hercules
Character:Mackenzie_Border_Collie,IS_FRIEND_OF,Character:Hercules
Character:Coco,IS_FRIEND_OF,Character:Hercules
Character:Bingo_Heeler,IS_FRIEND_OF,Character:Hercules
Character:Honey,IS_FRIEND_OF,Character:Hercules
Character:Winton,IS_FRIEND_OF,Character:Hercules
Character:Marcus,IS_FATHER_OF,Character:Honey
Character:Daisy,IS_MOTHER_OF,Character:Honey
Character:Bluey_Heeler,IS_FRIEND_OF,Character:Honey
Character:Coco,IS_FRIEND_OF,Character:Honey
Character:Chloe,IS_FRIEND_OF,Character:Honey
Character:Mackenzie_Border_Collie,IS_FRIEND_OF,Character:Honey
Character:Indy,IS_FRIEND_OF,Character:Honey
Character:Bingo_Heeler,IS_FRIEND_OF,Character:Honey
Character:Rusty,IS_FRIEND_OF,Character:Honey
Character:Hercules,IS_FRIEND_OF,Character:Honey
Character:Snickers,IS_FRIEND_OF,Character:Honey
Character:The_Terriers,IS_FRIEND_OF,Character:Honey
Character:Indy%27s_Mum,IS_MOTHER_OF,Character:Indy
Character:Coco,IS_FRIEND_OF,Character:Indy
Character:Bluey_Heeler,IS_FRIEND_OF,Character:Indy
Character:Bingo_Heeler,IS_FRIEND_OF,Character:Indy
Character:Chloe,IS_FRIEND_OF,Character:Indy
Character:Honey,IS_FRIEND_OF,Character:Indy
Character:Rusty,IS_FRIEND_OF,Character:Indy
Character:Gruber,IS_FRIEND_OF,Character:Indy
Character:Winton,IS_FRIEND_OF,Character:Indy
Character:Snickers,IS_FRIEND_OF,Character:Indy
Character:The_Terriers,IS_FRIEND_OF,Character:Indy
Character:Mackenzie_Border_Collie,IS_FRIEND_OF,Character:Indy
Character:Lulu_Russell,IS_SISTER_OF,Character:Jack_Russell
Character:Rusty,IS_FRIEND_OF,Character:Jack_Russell
Character:Bluey_Heeler,IS_FRIEND_OF,Character:Jack_Russell
Character:Coco,IS_FRIEND_OF,Character:Jack_Russell
Character:Mackenzie_Border_Collie,IS_FRIEND_OF,Character:Jack_Russell
Character:Jack%27s_Mum,IS_WIFE_OF,Character:Jack%27s_Dad
Character:Jack_Russell,IS_SON_OF,Character:Jack%27s_Dad
Character:Lulu_Russell,IS_DAUGHTER_OF,Character:Jack%27s_Dad
Character:Jack%27s_Dad,IS_HUSBAND_OF,Character:Jack%27s_Mum
Character:Jack_Russell,IS_SON_OF,Character:Jack%27s_Mum
Character:Lulu_Russell,IS_DAUGHTER_OF,Character:Jack%27s_Mum
Character:Pat,IS_HUSBAND_OF,Character:Janelle
Character:Lucky,IS_SON_OF,Character:Janelle
Character:Chucky,IS_SON_OF,Character:Janelle
Character:Chilli_Heeler,IS_FRIEND_OF,Character:Janelle
Character:Bandit_Heeler,IS_FRIEND_OF,Character:Janelle
Character:Buddy%27s_Mum,IS_FRIEND_OF,Character:Janelle
Character:Jasper_G.,IS_SON_OF,Character:Jasper_G.%27s_Mum
Character:Chilli_Heeler,IS_FRIEND_OF,Character:Jasper_G.%27s_Mum
Character:Bandit_Heeler,IS_FRIEND_OF,Character:Jasper_G.%27s_Mum
Character:Pat,IS_FRIEND_OF,Character:Jasper_G.%27s_Mum
Character:Janelle,IS_FRIEND_OF,Character:Jasper_G.%27s_Mum
Character:Sheila,IS_FRIEND_OF,Character:Jasper_G.%27s_Mum
Character:Pom_Pom%27s_Mum,IS_FRIEND_OF,Character:Jasper_G.%27s_Mum
Character:Buddy%27s_Mum,IS_FRIEND_OF,Character:Jasper_G.%27s_Mum
Character:Jasper_G.,IS_FRIEND_OF,Character:Jasper_W.
Character:Bingo_Heeler,IS_FRIEND_OF,Character:Jasper_W.
Character:Lila,IS_FRIEND_OF,Character:Jasper_W.
Character:Juniper,IS_FRIEND_OF,Character:Jasper_W.
Character:Buddy,IS_FRIEND_OF,Character:Jasper_W.
Character:Bentley,IS_FRIEND_OF,Character:Jasper_W.
Character:Zara,IS_FRIEND_OF,Character:Jasper_W.
Character:Missy,IS_FRIEND_OF,Character:Jasper_W.
Character:Harley,IS_FRIEND_OF,Character:Jasper_W.
Character:Jean-Luc%27s_Dad,IS_FATHER_OF,Character:Jean-Luc
Character:Bluey_Heeler,IS_FRIEND_OF,Character:Jean-Luc
Character:Jean-Luc,IS_SON_OF,Character:Jean-Luc%27s_Dad
Character:Wendy,IS_MOTHER_OF,Character:Judo
Character:Bluey_Heeler,IS_FRIEND_OF,Character:Judo
Character:Bingo_Heeler,IS_FRIEND_OF,Character:Judo
Character:Pom_Pom,IS_FRIEND_OF,Character:Judo
Character:Coco,IS_FRIEND_OF,Character:Judo
Character:Snickers,IS_FRIEND_OF,Character:Judo
Character:Juniper%27s_Mum,IS_MOTHER_OF,Character:Juniper
Character:Muffin_Heeler,IS_FRIEND_OF,Character:Juniper
Character:Juniper,IS_DAUGHTER_OF,Character:Juniper%27s_Mum
Character:Sheila,IS_MOTHER_OF,Character:Lila
Character:Bingo_Heeler,IS_FRIEND_OF,Character:Lila
Character:Bluey_Heeler,IS_FRIEND_OF,Character:Lila
Character:Bandit_Heeler,IS_FRIEND_OF,Character:Lila
Character:Muffin_Heeler,IS_FRIEND_OF,Character:Lila
Character:Socks_Heeler,IS_FRIEND_OF,Character:Lila
Character:Chucky,IS_FRIEND_OF,Character:Lila
Character:Buddy,IS_FRIEND_OF,Character:Lila
Character:Pom_Pom,IS_FRIEND_OF,Character:Lila
Character:Jasper_G.,IS_FRIEND_OF,Character:Lila
Character:Missy,IS_FRIEND_OF,Character:Lila
Character:Pat,IS_FATHER_OF,Character:Lucky
Character:Janelle,IS_MOTHER_OF,Character:Lucky
Character:Chucky,IS_BROTHER_OF,Character:Lucky
Character:Bluey_Heeler,IS_FRIEND_OF,Character:Lucky
Character:Bingo_Heeler,IS_FRIEND_OF,Character:Lucky
Character:Rusty,IS_FRIEND_OF,Character:Lucky
Character:Coco,IS_FRIEND_OF,Character:Lucky
Character:Snickers,IS_FRIEND_OF,Character:Lucky
Character:Honey,IS_FRIEND_OF,Character:Lucky
Character:Mackenzie_Border_Collie,IS_FRIEND_OF,Character:Lucky
Character:Chloe,IS_FRIEND_OF,Character:Lucky
Character:Judo,IS_FRIEND_OF,Character:Lucky
Character:Winton,IS_FRIEND_OF,Character:Lucky
Character:Buddy,IS_FRIEND_OF,Character:Lucky
Character:The_Terriers,IS_FRIEND_OF,Character:Lucky
Character:Pretzel,IS_FRIEND_OF,Character:Lucky
Character:Jack_Russell,IS_BROTHER_OF,Character:Lulu_Russell
Character:Mackenzie%27s_Dad,IS_FATHER_OF,Character:Mackenzie_Border_Collie
Character:Mackenzie%27s_Mum,IS_MOTHER_OF,Character:Mackenzie_Border_Collie
Character:Bluey_Heeler,IS_FRIEND_OF,Character:Mackenzie_Border_Collie
Character:Jack_Russell,IS_FRIEND_OF,Character:Mackenzie_Border_Collie
Character:Rusty,IS_FRIEND_OF,Character:Mackenzie_Border_Collie
Character:Captain,IS_FRIEND_OF,Character:Mackenzie_Border_Collie
Character:Honey,IS_FRIEND_OF,Character:Mackenzie_Border_Collie
Character:Coco,IS_FRIEND_OF,Character:Mackenzie_Border_Collie
Character:Chloe,IS_FRIEND_OF,Character:Mackenzie_Border_Collie
Character:Bingo_Heeler,IS_FRIEND_OF,Character:Mackenzie_Border_Collie
Character:Hercules,IS_FRIEND_OF,Character:Mackenzie_Border_Collie
Character:Mackenzie_Border_Collie,IS_SON_OF,Character:Mackenzie%27s_Mum
Character:Mackenzie%27s_Dad,IS_HUSBAND_OF,Character:Mackenzie%27s_Mum
Character:Marcus,IS_FRIEND_OF,Character:Mackenzie%27s_Mum
Character:Daisy,IS_FRIEND_OF,Character:Mackenzie%27s_Mum
Character:Bandit_Heeler,IS_FRIEND_OF,Character:Mackenzie%27s_Mum
Character:Chilli_Heeler,IS_FRIEND_OF,Character:Mackenzie%27s_Mum
Character:Frank,IS_FRIEND_OF,Character:Mackenzie%27s_Mum
Character:Chloe%27s_Mum,IS_FRIEND_OF,Character:Mackenzie%27s_Mum
Character:Bingo_Heeler,IS_FRIEND_OF,Character:Mackenzie%27s_Mum
Character:Bluey_Heeler,IS_FRIEND_OF,Character:Mia
Character:Captain,IS_FRIEND_OF,Character:Mia
Character:Mackenzie_Border_Collie,IS_FRIEND_OF,Character:Mia
Character:Digger,IS_FRIEND_OF,Character:Mia
Character:Tiny_C.,IS_FRIEND_OF,Character:Mia
Character:Bingo_Heeler,IS_FRIEND_OF,Character:Missy
Character:Bluey_Heeler,IS_FRIEND_OF,Character:Missy
Character:Lila,IS_FRIEND_OF,Character:Missy
Character:Chucky,IS_FRIEND_OF,Character:Missy
Character:Jasper_G.,IS_FRIEND_OF,Character:Missy
Character:Buddy,IS_FRIEND_OF,Character:Missy
Character:Pom_Pom,IS_FRIEND_OF,Character:Missy
Character:Stripe_Heeler,IS_FATHER_OF,Character:Muffin_Heeler
Character:Trixie_Heeler,IS_MOTHER_OF,Character:Muffin_Heeler
Character:Socks_Heeler,IS_SISTER_OF,Character:Muffin_Heeler
Character:Juniper,IS_FRIEND_OF,Character:Muffin_Heeler
Character:Bluey_Wiki#cite_note-3,IS_FRIEND_OF,Character:Muffin_Heeler
Character:Janelle,IS_WIFE_OF,Character:Pat
Character:Lucky,IS_SON_OF,Character:Pat
Character:Chucky,IS_SON_OF,Character:Pat
Character:Bandit_Heeler,IS_FRIEND_OF,Character:Pat
Character:Chilli_Heeler,IS_FRIEND_OF,Character:Pat
Character:Stripe_Heeler,IS_FRIEND_OF,Character:Pat
Character:Trixie_Heeler,IS_FRIEND_OF,Character:Pat
Character:Wendy,IS_FRIEND_OF,Character:Pat
Character:Lucky,IS_FRIEND_OF,Character:Pretzel
Character:Indy,IS_FRIEND_OF,Character:Pretzel
Character:Coco,IS_FRIEND_OF,Character:Pretzel
Character:Snickers,IS_FRIEND_OF,Character:Pretzel
Character:Honey,IS_FRIEND_OF,Character:Pretzel
Character:Mackenzie_Border_Collie,IS_FRIEND_OF,Character:Pretzel
Character:Chloe,IS_FRIEND_OF,Character:Pretzel
Character:Judo,IS_FRIEND_OF,Character:Pretzel
Character:Winton,IS_FRIEND_OF,Character:Pretzel
Character:Buddy,IS_FRIEND_OF,Character:Pretzel
Character:The_Terriers,IS_FRIEND_OF,Character:Pretzel
Character:Bingo_Heeler,IS_FRIEND_OF,Character:Pretzel
Character:Bluey_Heeler,IS_FRIEND_OF,Character:Pretzel
Character:Frisky_Heeler,IS_WIFE_OF,Character:Radley_Heeler
Character:Bob_Heeler,IS_FATHER_OF,Character:Radley_Heeler
Character:Chris_Heeler,IS_MOTHER_OF,Character:Radley_Heeler
Character:Bandit_Heeler,IS_BROTHER_OF,Character:Radley_Heeler
Character:Stripe_Heeler,IS_BROTHER_OF,Character:Radley_Heeler
Character:Bandit_Heeler,IS_FRIEND_OF,Character:Rocko
Character:Digger,IS_BROTHER_OF,Character:Rusty
Character:Dusty,IS_SISTER_OF,Character:Rusty
Character:Jack_Russell,IS_FRIEND_OF,Character:Rusty
Character:Bluey_Heeler,IS_FRIEND_OF,Character:Rusty
Character:Mackenzie_Border_Collie,IS_FRIEND_OF,Character:Rusty
Character:Indy,IS_FRIEND_OF,Character:Rusty
Character:Snickers,IS_FRIEND_OF,Character:Rusty
Character:Coco,IS_FRIEND_OF,Character:Rusty
Character:Honey,IS_FRIEND_OF,Character:Rusty
Character:Chloe,IS_FRIEND_OF,Character:Rusty
Character:Pretzel,IS_FRIEND_OF,Character:Rusty
Character:Lucky,IS_FRIEND_OF,Character:Rusty
Character:Bingo_Heeler,IS_FRIEND_OF,Character:Rusty
Character:Rusty,IS_SON_OF,Character:Rusty%27s_Dad
Character:Rusty%27s_Mum,IS_WIFE_OF,Character:Rusty%27s_Dad
Character:Digger,IS_SON_OF,Character:Rusty%27s_Dad
Character:Dusty,IS_DAUGHTER_OF,Character:Rusty%27s_Dad
Character:Snickers%27_Mum,IS_MOTHER_OF,Character:Snickers
Character:Bluey_Heeler,IS_FRIEND_OF,Character:Snickers
Character:Coco,IS_FRIEND_OF,Character:Snickers
Character:Honey,IS_FRIEND_OF,Character:Snickers
Character:Chloe,IS_FRIEND_OF,Character:Snickers
Character:Pretzel,IS_FRIEND_OF,Character:Snickers
Character:Rusty,IS_FRIEND_OF,Character:Snickers
Character:Indy,IS_FRIEND_OF,Character:Snickers
Character:Pom_Pom,IS_FRIEND_OF,Character:Snickers
Character:Bingo_Heeler,IS_FRIEND_OF,Character:Snickers
Character:Stripe_Heeler,IS_FATHER_OF,Character:Socks_Heeler
Character:Trixie_Heeler,IS_MOTHER_OF,Character:Socks_Heeler
Character:Muffin_Heeler,IS_SISTER_OF,Character:Socks_Heeler
Character:Trixie_Heeler,IS_WIFE_OF,Character:Stripe_Heeler
Character:Muffin_Heeler,IS_DAUGHTER_OF,Character:Stripe_Heeler
Character:Socks_Heeler,IS_DAUGHTER_OF,Character:Stripe_Heeler
Character:Bandit_Heeler,IS_BROTHER_OF,Character:Stripe_Heeler
Character:Rad_Heeler,IS_BROTHER_OF,Character:Stripe_Heeler
Character:Bob_Heeler,IS_FATHER_OF,Character:Stripe_Heeler
Character:Chris_Heeler,IS_MOTHER_OF,Character:Stripe_Heeler
Character:Pat,IS_FRIEND_OF,Character:Stripe_Heeler
Character:Mort_Cattle,IS_FRIEND_OF,Character:Stripe_Heeler
Character:Brandy_Cattle,IS_FRIEND_OF,Character:Stripe_Heeler
Character:Snickers%27_Mum,IS_FRIEND_OF,Character:Terriers%27_Mum
Character:Cornelius,IS_FRIEND_OF,Character:Terriers%27_Mum
